timestamps,TP9,AF7,AF8,TP10,Right AUX
1739045445.977,-208.984,-64.453,-290.039,-212.891,0.000
1739045445.981,-196.777,-617.188,-390.137,-195.312,0.000
1739045445.985,-177.734,-278.320,-149.902,-201.660,0.000
1739045445.989,-159.668,233.398,-65.430,-189.453,0.000
1739045445.993,-142.578,-14.160,-197.266,-156.738,0.000
1739045445.997,-114.258,-204.102,-269.043,-141.602,0.000
1739045446.001,-107.422,-84.473,-223.145,-119.629,0.000
1739045446.005,-110.352,41.504,-184.082,-104.492,0.000
1739045446.008,-95.703,-318.359,-319.336,-95.215,0.000
1739045446.012,-91.797,-546.875,-317.871,-84.473,0.000
1739045446.016,-98.145,119.629,-24.902,-103.027,0.000
1739045446.020,-93.750,316.406,-26.855,-93.750,0.000
1739045446.024,-86.914,105.957,-132.324,-71.777,0.000
1739045446.028,-82.520,157.715,-83.008,-76.172,0.000
1739045446.032,-61.523,317.871,4.883,-65.918,0.000
1739045446.036,-55.176,259.766,-65.430,-41.504,0.000
1739045446.040,-67.383,75.195,-167.480,-32.715,0.000
1739045446.044,-50.781,172.852,-55.664,-37.109,0.000
1739045446.048,-37.109,241.699,-34.668,-36.621,0.000
1739045446.051,-48.340,21.973,-216.309,-35.645,0.000
1739045446.055,-38.086,-484.863,-282.227,-18.555,0.000
1739045446.059,-36.133,-471.191,-213.867,-16.602,0.000
1739045446.063,-49.316,156.250,-54.688,-41.504,0.000
1739045446.067,-20.508,130.859,-96.680,-22.949,0.000
1739045446.071,1.953,-95.215,-184.082,-12.207,0.000
1739045446.075,16.113,190.918,-18.555,-11.230,0.000
1739045446.079,24.414,377.441,32.227,0.488,0.000
1739045446.083,11.719,66.406,-139.648,3.906,0.000
1739045446.087,1.465,-145.996,-226.562,-3.906,0.000
1739045446.090,-12.695,33.203,-89.355,-14.648,0.000
1739045446.094,-21.973,174.316,-62.500,1.465,0.000
1739045446.098,-12.695,-155.762,-192.871,36.621,0.000
1739045446.102,-30.762,-343.750,-228.027,11.230,0.000
1739045446.106,-59.082,226.074,1.953,-11.719,0.000
1739045446.110,-41.504,372.070,10.742,12.207,0.000
1739045446.114,-40.039,-116.699,-159.668,21.484,0.000
1739045446.118,-65.430,-205.078,-172.363,5.371,0.000
1739045446.122,-62.500,128.418,-84.961,-11.719,0.000
1739045446.126,-50.293,126.953,-83.984,-32.227,0.000
1739045446.130,-41.992,62.500,-105.957,-38.086,0.000
1739045446.133,-25.391,117.676,-49.316,-32.227,0.000
1739045446.137,-0.488,257.324,25.391,-48.828,0.000
1739045446.141,19.531,193.848,-19.531,-50.293,0.000
1739045446.145,37.109,-140.137,-133.789,-30.273,0.000
1739045446.149,38.086,-57.129,-46.387,-38.574,0.000
1739045446.153,36.621,370.117,112.305,-45.410,0.000
1739045446.157,43.457,273.926,10.742,-19.043,0.000
1739045446.161,39.062,-163.574,-127.441,-1.465,0.000
1739045446.165,25.391,4.395,-20.020,-15.625,0.000
1739045446.169,10.254,288.574,66.895,-22.949,0.000
1739045446.173,10.742,102.539,-48.340,2.441,0.000
1739045446.176,3.418,3.418,-79.102,12.207,0.000
1739045446.180,-15.137,45.898,-41.504,-1.465,0.000
1739045446.184,-11.230,-105.957,-188.965,8.789,0.000
1739045446.188,-13.184,-248.047,-228.516,22.949,0.000
1739045446.192,-9.766,-304.199,-207.520,24.902,0.000
1739045446.196,-10.254,-125.488,-126.953,20.020,0.000
1739045446.200,-28.320,223.633,20.508,6.836,0.000
1739045446.204,-16.113,-249.512,-200.195,23.438,0.000
1739045446.208,-11.230,-607.910,-277.832,28.809,0.000
1739045446.212,-21.973,139.160,32.715,8.301,0.000
1739045446.215,-5.371,238.770,-19.531,16.113,0.000
1739045446.219,4.883,6.348,-105.957,14.648,0.000
1739045446.223,5.859,109.863,-33.691,1.465,0.000
1739045446.227,8.789,265.625,34.180,-6.348,0.000
1739045446.231,10.254,212.891,-25.391,-1.953,0.000
1739045446.235,16.113,16.602,-78.613,-1.465,0.000
1739045446.239,15.137,-51.270,-65.918,-3.418,0.000
1739045446.243,-12.695,-4.883,-62.012,-6.836,0.000
1739045446.247,-33.203,-89.355,-102.051,-6.348,0.000
1739045446.251,-18.066,-149.414,-75.195,-2.441,0.000
1739045446.255,-33.691,105.957,17.090,-7.324,0.000
1739045446.258,-58.105,335.449,73.730,-13.184,0.000
1739045446.262,-54.199,107.910,-51.758,-3.906,0.000
1739045446.266,-51.758,-483.887,-249.512,-2.930,0.000
1739045446.270,-67.871,-93.262,-16.602,-18.066,0.000
1739045446.274,-67.871,312.500,36.621,-16.602,0.000
1739045446.278,-57.129,-104.492,-130.371,-13.672,0.000
1739045446.282,-54.199,-49.805,-62.988,-20.996,0.000
1739045446.286,-41.992,78.613,-30.273,-32.715,0.000
1739045446.290,-34.180,25.879,-47.363,-39.551,0.000
1739045446.294,-36.621,-331.055,-229.004,-42.480,0.000
1739045446.297,-41.016,-579.590,-260.742,-45.410,0.000
1739045446.301,-54.688,-12.207,15.625,-64.453,0.000
1739045446.305,-51.270,190.430,0.977,-63.965,0.000
1739045446.309,-46.875,88.379,-75.195,-63.477,0.000
1739045446.313,-29.297,166.504,-23.438,-55.176,0.000
1739045446.317,-31.738,286.133,36.133,-45.898,0.000
1739045446.321,-61.523,147.461,-64.453,-50.781,0.000
1739045446.325,-52.734,-1.465,-116.211,-45.898,0.000
1739045446.329,-44.434,72.266,-47.852,-38.574,0.000
1739045446.333,-49.805,-30.273,-133.301,-47.363,0.000
1739045446.337,-49.805,-150.391,-220.215,-47.852,0.000
1739045446.340,-51.270,-504.395,-231.934,-37.109,0.000
1739045446.344,-69.336,-314.941,-106.445,-58.594,0.000
1739045446.348,-79.590,272.461,14.160,-89.355,0.000
1739045446.352,-64.453,74.707,-100.098,-90.820,0.000
1739045446.356,-66.895,-24.902,-149.902,-89.844,0.000
1739045446.360,-63.965,53.223,-83.496,-87.402,0.000
1739045446.364,-65.430,81.055,-41.992,-82.031,0.000
1739045446.368,-84.473,-99.609,-195.801,-60.547,0.000
1739045446.372,-85.449,-415.527,-360.840,-48.340,0.000
1739045446.376,-94.238,-103.516,-156.738,-66.895,0.000
1739045446.380,-99.609,-64.453,-222.168,-55.664,0.000
1739045446.383,-88.867,-416.992,-287.109,-50.293,0.000
1739045446.387,-88.379,-271.973,-133.301,-70.312,0.000
1739045446.391,-87.891,139.160,-38.086,-73.242,0.000
1739045446.395,-70.801,221.680,-46.387,-61.523,0.000
1739045446.399,-57.129,-410.156,-310.547,-26.367,0.000
1739045446.403,-43.457,-726.562,-355.469,-18.066,0.000
1739045446.407,-48.340,-11.719,-66.406,-53.711,0.000
1739045446.411,-42.480,45.410,-126.953,-50.293,0.000
1739045446.415,-38.086,-131.836,-206.055,-55.664,0.000
1739045446.419,-42.969,-67.871,-159.668,-64.453,0.000
1739045446.422,-52.246,-108.887,-216.309,-48.828,0.000
1739045446.426,-66.406,-280.762,-280.762,-46.387,0.000
1739045446.430,-62.988,-488.281,-275.879,-48.828,0.000
1739045446.434,-66.406,-241.699,-125.977,-59.570,0.000
1739045446.438,-70.312,130.371,-60.547,-61.035,0.000
1739045446.442,-46.387,-60.547,-247.070,-38.574,0.000
1739045446.446,-40.039,-494.141,-342.285,-38.086,0.000
1739045446.450,-70.801,-222.656,-136.230,-56.152,0.000
1739045446.454,-92.773,162.109,-60.547,-48.828,0.000
1739045446.458,-99.609,-95.215,-223.633,-33.691,0.000
1739045446.462,-90.332,-244.629,-334.473,-46.387,0.000
1739045446.465,-89.355,-210.449,-280.273,-59.570,0.000
1739045446.469,-97.168,-70.801,-206.543,-71.777,0.000
1739045446.473,-97.168,-411.133,-343.750,-59.570,0.000
1739045446.477,-90.820,-697.754,-385.254,-55.664,0.000
1739045446.481,-89.355,-187.012,-191.406,-80.078,0.000
1739045446.485,-74.707,-96.680,-222.168,-64.941,0.000
1739045446.489,-67.871,-245.605,-235.840,-65.918,0.000
1739045446.493,-89.844,-204.102,-184.082,-106.934,0.000
1739045446.497,-101.074,22.949,-158.203,-113.281,0.000
1739045446.501,-79.590,12.695,-145.996,-85.449,0.000
1739045446.505,-52.734,-103.516,-167.969,-60.547,0.000
1739045446.508,-68.359,-37.598,-102.539,-68.359,0.000
1739045446.512,-91.797,128.906,-20.996,-77.148,0.000
1739045446.516,-81.055,2.930,-105.957,-73.242,0.000
1739045446.520,-71.777,-357.910,-272.949,-75.684,0.000
1739045446.524,-75.195,-307.617,-241.211,-85.449,0.000
1739045446.528,-76.172,30.762,-60.547,-100.586,0.000
1739045446.532,-58.594,-81.543,-144.043,-86.426,0.000
1739045446.536,-52.734,-457.520,-293.945,-56.641,0.000
1739045446.540,-62.988,-285.645,-190.918,-76.172,0.000
1739045446.544,-77.148,-88.379,-170.410,-104.492,0.000
1739045446.547,-93.750,-210.938,-220.215,-100.586,0.000
1739045446.551,-74.707,-186.523,-183.105,-95.215,0.000
1739045446.555,-62.500,54.688,-39.551,-99.609,0.000
1739045446.559,-63.965,-114.746,-178.223,-80.566,0.000
1739045446.563,-65.430,-335.449,-252.441,-74.219,0.000
1739045446.567,-66.895,-382.812,-243.652,-84.473,0.000
1739045446.571,-58.594,-197.754,-142.090,-81.543,0.000
1739045446.575,-59.570,168.457,25.391,-76.660,0.000
1739045446.579,-60.059,-366.211,-238.281,-66.895,0.000
1739045446.583,-62.012,-657.227,-279.785,-67.871,0.000
1739045446.587,-76.660,63.477,22.949,-94.238,0.000
1739045446.590,-88.867,-29.785,-158.691,-81.055,0.000
1739045446.594,-75.195,-170.898,-208.496,-58.105,0.000
1739045446.598,-59.082,72.754,-36.621,-70.801,0.000
1739045446.602,-73.730,105.469,-34.668,-81.055,0.000
1739045446.606,-88.379,-65.918,-148.926,-79.590,0.000
1739045446.610,-85.938,-73.242,-104.980,-72.754,0.000
1739045446.614,-77.148,-92.285,-73.730,-71.289,0.000
1739045446.618,-80.078,-60.059,-123.047,-73.730,0.000
1739045446.622,-77.637,94.238,-87.402,-58.594,0.000
1739045446.626,-74.707,-414.062,-196.777,-47.852,0.000
1739045446.630,-80.078,-334.961,-84.961,-73.730,0.000
1739045446.633,-92.285,282.227,57.617,-77.148,0.000
1739045446.637,-100.586,70.312,-82.031,-59.082,0.000
1739045446.641,-91.797,-82.031,-119.629,-59.570,0.000
1739045446.645,-91.797,191.895,39.551,-66.895,0.000
1739045446.649,-91.309,211.914,0.488,-58.594,0.000
1739045446.653,-79.102,-122.070,-123.535,-50.781,0.000
1739045446.657,-65.918,-192.871,-146.973,-52.734,0.000
1739045446.661,-70.801,-124.023,-148.926,-66.406,0.000
1739045446.665,-84.473,-118.164,-162.109,-78.613,0.000
1739045446.669,-80.078,-330.566,-182.617,-72.266,0.000
1739045446.672,-84.961,-236.816,-64.453,-72.754,0.000
1739045446.676,-86.426,166.992,22.461,-80.566,0.000
1739045446.680,-76.660,139.160,-48.340,-71.289,0.000
1739045446.684,-68.359,-188.965,-156.250,-61.035,0.000
1739045446.688,-71.289,-168.457,-103.516,-62.012,0.000
1739045446.692,-64.941,131.348,-7.812,-55.176,0.000
1739045446.696,-56.641,176.758,-62.500,-53.223,0.000
1739045446.700,-46.875,-461.426,-322.754,-51.270,0.000
1739045446.704,-52.246,-559.082,-260.254,-57.617,0.000
1739045446.708,-62.988,-53.711,-135.742,-68.359,0.000
1739045446.712,-64.941,-91.797,-251.953,-63.965,0.000
1739045446.715,-93.262,-473.145,-275.391,-52.734,0.000
1739045446.719,-102.539,-277.832,-87.402,-67.871,0.000
1739045446.723,-93.750,157.715,-67.383,-74.219,0.000
1739045446.727,-103.027,-121.582,-262.207,-57.129,0.000
1739045446.731,-110.840,-109.375,-197.266,-63.477,0.000
1739045446.735,-110.840,129.395,-36.133,-71.289,0.000
1739045446.739,-121.094,190.430,-65.430,-69.336,0.000
1739045446.743,-115.234,-99.609,-263.672,-52.734,0.000
1739045446.747,-102.051,-336.914,-321.777,-56.641,0.000
1739045446.751,-87.891,-111.816,-217.285,-76.660,0.000
1739045446.755,-70.312,-44.922,-246.094,-54.688,0.000
1739045446.758,-66.406,-499.512,-385.254,-36.621,0.000
1739045446.762,-55.664,-655.273,-378.906,-38.574,0.000
1739045446.766,-68.359,37.598,-73.242,-66.406,0.000
1739045446.770,-90.332,224.121,-41.016,-81.055,0.000
1739045446.774,-89.355,-43.945,-161.621,-71.289,0.000
1739045446.778,-88.867,0.488,-118.652,-72.266,0.000
1739045446.782,-111.816,114.746,-94.727,-81.055,0.000
1739045446.786,-113.770,-46.875,-221.680,-90.820,0.000
1739045446.790,-119.141,-91.309,-214.844,-102.539,0.000
1739045446.794,-137.207,95.703,-69.824,-105.957,0.000
1739045446.797,-128.906,200.195,-20.996,-105.469,0.000
1739045446.801,-122.070,48.340,-156.738,-100.586,0.000
1739045446.805,-112.793,-507.324,-301.758,-86.426,0.000
1739045446.809,-133.789,-371.094,-141.602,-88.379,0.000
1739045446.813,-165.527,235.840,11.719,-99.609,0.000
1739045446.817,-166.504,69.824,-124.023,-95.215,0.000
1739045446.821,-166.992,-58.594,-182.617,-97.656,0.000
1739045446.825,-167.969,140.625,-37.109,-101.562,0.000
1739045446.829,-155.762,231.934,4.395,-91.797,0.000
1739045446.833,-144.531,12.695,-147.949,-85.938,0.000
1739045446.837,-141.602,-92.285,-213.379,-92.773,0.000
1739045446.840,-123.047,-42.969,-151.855,-100.586,0.000
1739045446.844,-123.047,-60.059,-169.922,-109.863,0.000
1739045446.848,-125.000,-404.785,-315.918,-110.352,0.000
1739045446.852,-119.629,-583.496,-276.855,-118.164,0.000
1739045446.856,-143.555,83.008,31.250,-148.926,0.000
1739045446.860,-144.043,237.305,-4.395,-144.531,0.000
1739045446.864,-140.625,-115.723,-132.812,-125.000,0.000
1739045446.868,-139.648,-63.965,-78.613,-129.883,0.000
1739045446.872,-117.676,226.074,18.066,-126.465,0.000
1739045446.876,-105.469,169.922,-6.836,-115.234,0.000
1739045446.879,-112.305,8.789,-81.055,-116.211,0.000
1739045446.883,-112.305,99.121,-42.480,-112.793,0.000
1739045446.887,-108.887,218.262,25.391,-116.699,0.000
1739045446.891,-105.469,103.027,-60.059,-111.816,0.000
1739045446.895,-95.703,-285.645,-222.168,-100.098,0.000
1739045446.899,-97.168,-223.145,-119.141,-110.352,0.000
1739045446.903,-102.539,39.062,-32.715,-121.094,0.000
1739045446.907,-93.750,-156.250,-193.359,-113.281,0.000
1739045446.911,-87.891,-422.363,-232.910,-107.422,0.000
1739045446.915,-99.121,-129.395,-50.293,-118.652,0.000
1739045446.918,-88.379,197.266,23.926,-110.352,0.000
1739045446.922,-74.707,-78.613,-129.883,-83.496,0.000
1739045446.926,-83.496,-166.504,-148.926,-96.191,0.000
1739045446.930,-88.379,55.664,4.395,-110.840,0.000
1739045446.934,-69.824,-104.004,-126.465,-81.543,0.000
1739045446.938,-49.805,-351.074,-222.656,-70.801,0.000
1739045446.942,-43.457,-370.117,-193.848,-72.754,0.000
1739045446.946,-54.199,-291.504,-161.621,-84.473,0.000
1739045446.950,-76.660,6.348,-4.883,-98.633,0.000
1739045446.954,-73.242,-397.461,-208.984,-76.172,0.000
1739045446.958,-64.941,-713.379,-280.762,-79.102,0.000
1739045446.961,-77.637,-20.020,45.898,-98.633,0.000
1739045446.965,-79.102,-60.547,-93.750,-86.914,0.000
1739045446.969,-82.520,-357.910,-213.867,-89.844,0.000
1739045446.973,-88.867,-123.047,-21.973,-84.473,0.000
1739045446.977,-77.148,150.391,52.734,-87.891,0.000
1739045446.981,-80.078,14.648,-44.434,-92.773,0.000
1739045446.985,-88.867,-241.211,-131.348,-81.543,0.000
1739045446.989,-95.215,-322.266,-143.066,-92.773,0.000
1739045446.993,-94.727,-139.648,-28.809,-94.238,0.000
1739045446.997,-90.332,-7.324,-24.902,-76.660,0.000
1739045447.001,-86.426,-550.781,-228.027,-65.918,0.000
1739045447.004,-88.379,-363.281,-59.570,-68.848,0.000
1739045447.008,-90.332,173.340,48.828,-70.312,0.000
1739045447.012,-88.867,-147.461,-128.906,-62.988,0.000
1739045447.016,-97.168,-189.941,-129.883,-71.777,0.000
1739045447.020,-86.914,80.078,10.742,-88.379,0.000
1739045447.024,-86.914,22.949,-36.133,-77.148,0.000
1739045447.028,-100.098,-296.875,-195.801,-63.965,0.000
1739045447.032,-96.191,-270.020,-150.391,-67.383,0.000
1739045447.036,-80.566,-114.746,-60.547,-77.148,0.000
1739045447.040,-90.820,-130.371,-95.215,-83.496,0.000
1739045447.044,-110.840,-311.035,-166.504,-93.750,0.000
1739045447.047,-112.793,-176.270,-80.078,-106.445,0.000
1739045447.051,-117.188,197.754,49.316,-104.980,0.000
1739045447.055,-106.934,237.305,32.227,-112.305,0.000
1739045447.059,-100.098,-367.188,-196.777,-94.238,0.000
1739045447.063,-98.633,-560.547,-234.863,-75.195,0.000
1739045447.067,-94.727,153.809,28.809,-84.473,0.000
1739045447.071,-86.914,190.430,-25.391,-75.195,0.000
1739045447.075,-82.520,-12.207,-108.398,-66.406,0.000
1739045447.079,-90.332,-0.488,-82.520,-67.871,0.000
1739045447.083,-88.379,-86.914,-153.809,-63.965,0.000
1739045447.086,-91.309,-128.418,-220.215,-74.219,0.000
1739045447.090,-91.797,-524.414,-262.695,-76.660,0.000
1739045447.094,-96.191,-337.891,-94.727,-91.797,0.000
1739045447.098,-104.004,320.312,56.152,-104.980,0.000
1739045447.102,-112.305,83.984,-107.422,-98.145,0.000
1739045447.106,-110.352,-77.148,-158.203,-98.145,0.000
1739045447.110,-95.215,169.434,-7.812,-91.309,0.000
1739045447.114,-97.656,240.723,23.926,-98.633,0.000
1739045447.118,-100.586,-7.812,-116.699,-83.984,0.000
1739045447.122,-97.656,-259.766,-246.582,-62.988,0.000
1739045447.126,-107.910,-21.973,-68.359,-85.449,0.000
1739045447.129,-117.188,52.734,-53.223,-90.820,0.000
1739045447.133,-116.211,-420.410,-288.086,-79.102,0.000
1739045447.137,-107.910,-588.379,-228.516,-89.844,0.000
1739045447.141,-112.305,122.070,79.590,-118.164,0.000
1739045447.145,-115.234,173.828,-10.742,-123.535,0.000
1739045447.149,-119.141,-99.121,-107.422,-104.492,0.000
1739045447.153,-110.840,133.789,1.953,-95.703,0.000
1739045447.157,-102.051,330.566,67.383,-95.215,0.000
1739045447.161,-103.516,270.020,6.836,-77.148,0.000
1739045447.165,-96.680,100.586,-22.461,-72.754,0.000
1739045447.168,-94.727,189.941,37.598,-78.125,0.000
1739045447.172,-91.797,272.461,32.227,-75.195,0.000
1739045447.176,-88.379,92.773,-58.594,-72.266,0.000
1739045447.180,-92.285,-462.402,-202.148,-61.035,0.000
1739045447.184,-82.520,-301.270,-73.242,-64.941,0.000
1739045447.188,-67.383,377.930,100.586,-87.891,0.000
1739045447.192,-52.734,183.594,-39.551,-73.730,0.000
1739045447.196,-63.477,-8.301,-91.309,-55.176,0.000
1739045447.200,-68.848,211.426,39.551,-73.730,0.000
1739045447.204,-62.500,208.984,-5.859,-73.242,0.000
1739045447.208,-80.078,-97.168,-139.648,-61.035,0.000
1739045447.212,-84.961,-53.711,-110.840,-48.340,0.000
1739045447.215,-85.449,-1.465,-62.988,-28.320,0.000
1739045447.219,-83.496,53.223,-40.527,-25.879,0.000
1739045447.223,-75.684,-196.289,-170.898,5.371,0.000
1739045447.227,-89.844,-550.781,-265.137,25.391,0.000
1739045447.231,-93.750,76.660,10.254,-38.086,0.000
1739045447.235,-92.773,374.023,22.949,-73.730,0.000
1739045447.239,-92.285,-82.031,-139.160,-84.961,0.000
1739045447.243,-97.656,-114.746,-119.629,-96.191,0.000
1739045447.247,-120.117,252.930,-66.895,-101.562,0.000
1739045447.251,-136.230,218.262,-221.680,-114.258,0.000
1739045447.254,-131.836,-37.598,-330.566,-119.141,0.000
1739045447.258,-124.023,-5.859,-255.371,-128.418,0.000
1739045447.262,-106.445,221.680,-224.609,-145.508,0.000
1739045447.266,-88.867,87.402,-287.598,-141.113,0.000
1739045447.270,-75.684,-261.230,-340.820,-157.715,0.000
1739045447.274,-59.570,-139.648,-256.836,-180.664,0.000
1739045447.278,-40.527,344.727,-40.039,-158.203,0.000
1739045447.282,-13.184,318.359,-108.887,-125.977,0.000
1739045447.286,-51.270,52.734,-199.219,-133.789,0.000
1739045447.290,-101.074,324.707,-23.926,-156.738,0.000
1739045447.293,-72.266,559.082,17.578,-142.578,0.000
1739045447.298,-57.129,221.191,-167.969,-119.629,0.000
1739045447.301,-70.312,-51.270,-257.812,-136.719,0.000
1739045447.305,-70.312,245.117,-61.523,-158.203,0.000
1739045447.309,-72.754,240.234,-104.980,-137.695,0.000
1739045447.313,-77.637,-89.355,-297.363,-130.859,0.000
1739045447.317,-96.191,-543.945,-381.348,-138.184,0.000
1739045447.321,-126.953,-68.359,-84.473,-168.945,0.000
1739045447.325,-126.465,474.121,28.809,-167.969,0.000
1739045447.329,-123.535,-107.910,-253.418,-144.531,0.000
1739045447.333,-128.906,-230.469,-222.168,-145.508,0.000
1739045447.337,-125.488,447.754,68.848,-161.133,0.000
1739045447.340,-119.629,500.488,27.344,-147.461,0.000
1739045447.344,-121.582,257.812,-41.504,-138.672,0.000
1739045447.348,-126.465,314.941,14.648,-142.578,0.000
1739045447.352,-121.582,504.395,101.562,-130.859,0.000
1739045447.356,-114.258,427.246,54.199,-129.883,0.000
1739045447.360,-96.191,210.938,10.254,-109.375,0.000
1739045447.364,-71.289,66.895,12.207,-102.051,0.000
1739045447.368,-58.105,189.941,64.453,-106.445,0.000
1739045447.372,-41.992,263.672,53.711,-101.074,0.000
1739045447.376,-29.785,8.301,-19.531,-99.121,0.000
1739045447.380,-32.227,142.090,40.527,-104.004,0.000
1739045447.383,-13.672,341.309,69.336,-94.238,0.000
1739045447.387,1.465,31.738,-78.613,-82.520,0.000
1739045447.391,-1.953,-522.461,-240.723,-79.590,0.000
1739045447.395,-0.488,-171.387,-32.715,-83.008,0.000
1739045447.399,2.930,252.930,41.016,-82.520,0.000
1739045447.403,-0.977,-144.531,-166.016,-66.895,0.000
1739045447.407,-8.301,-213.867,-201.172,-68.848,0.000
1739045447.411,-11.230,-118.652,-160.645,-74.219,0.000
1739045447.415,-34.668,-133.301,-205.566,-86.914,0.000
1739045447.419,-45.410,-444.336,-341.797,-73.242,0.000
1739045447.423,-60.059,-684.570,-348.633,-58.594,0.000
1739045447.426,-89.844,-38.086,-64.941,-92.773,0.000
1739045447.430,-85.938,149.414,-69.336,-87.402,0.000
1739045447.434,-76.660,-112.305,-195.801,-61.035,0.000
1739045447.438,-86.426,-51.758,-100.586,-73.730,0.000
1739045447.442,-100.098,98.633,-68.359,-83.008,0.000
1739045447.446,-113.770,-62.500,-204.102,-73.242,0.000
1739045447.450,-124.512,-190.918,-225.098,-73.730,0.000
1739045447.454,-125.000,-69.336,-136.719,-81.543,0.000
1739045447.458,-121.094,-167.969,-211.914,-84.961,0.000
1739045447.462,-122.070,-262.207,-267.090,-80.566,0.000
1739045447.465,-117.676,-601.074,-297.852,-68.359,0.000
1739045447.469,-123.047,-449.219,-172.363,-69.336,0.000
1739045447.473,-129.395,94.238,-29.297,-70.801,0.000
1739045447.477,-108.398,-90.332,-174.316,-58.105,0.000
1739045447.481,-101.074,-207.520,-229.492,-41.992,0.000
1739045447.485,-117.188,7.812,-68.848,-43.945,0.000
1739045447.489,-112.793,130.859,-13.184,-50.781,0.000
1739045447.493,-102.539,-126.465,-203.613,-28.320,0.000
1739045447.497,-108.398,-400.879,-314.941,-27.344,0.000
1739045447.501,-115.723,-118.652,-93.262,-40.039,0.000
1739045447.505,-122.070,-25.879,-125.977,-36.133,0.000
1739045447.508,-112.793,-516.113,-339.355,-22.949,0.000
1739045447.512,-111.816,-706.543,-342.285,-28.809,0.000
1739045447.516,-118.652,-41.992,-54.688,-47.363,0.000
1739045447.520,-107.422,132.812,-24.902,-47.363,0.000
1739045447.524,-104.004,-148.438,-155.273,-59.082,0.000
1739045447.528,-101.074,-90.332,-101.562,-70.801,0.000
1739045447.532,-109.375,111.816,-6.836,-66.406,0.000
1739045447.536,-95.215,55.664,-66.895,-44.922,0.000
1739045447.540,-81.055,-107.422,-180.176,-39.551,0.000
1739045447.544,-96.680,-42.480,-86.914,-62.988,0.000
1739045447.548,-106.934,62.988,-49.805,-60.059,0.000
1739045447.551,-97.656,-202.148,-213.867,-40.039,0.000
1739045447.555,-80.566,-396.973,-216.797,-32.715,0.000
1739045447.559,-84.473,-102.539,-59.082,-42.480,0.000
1739045447.563,-86.426,160.156,8.789,-55.664,0.000
1739045447.567,-71.289,-122.559,-160.156,-59.082,0.000
1739045447.571,-68.848,-430.664,-227.051,-61.035,0.000
1739045447.575,-70.801,-126.465,-55.176,-49.805,0.000
1739045447.579,-62.988,92.773,8.789,-48.828,0.000
1739045447.583,-53.223,-208.496,-183.105,-44.434,0.000
1739045447.587,-53.223,-413.574,-282.715,-41.992,0.000
1739045447.591,-41.992,-235.352,-161.133,-60.059,0.000
1739045447.594,-35.156,-98.145,-126.953,-59.082,0.000
1739045447.598,-52.246,-250.488,-188.965,-41.016,0.000
1739045447.602,-46.387,-989.746,-501.465,-5.859,0.000
1739045447.606,-61.523,-611.816,-233.398,-11.230,0.000
1739045447.610,-76.660,195.312,62.500,-43.457,0.000
1739045447.614,-69.336,6.348,-79.590,-52.734,0.000
1739045447.618,-78.125,-5.859,-63.477,-76.172,0.000
1739045447.622,-77.148,238.281,26.855,-67.871,0.000
1739045447.626,-60.059,180.664,-28.320,-48.340,0.000
1739045447.630,-53.711,-30.762,-122.559,-44.922,0.000
1739045447.634,-62.988,18.555,-67.871,-40.527,0.000
1739045447.637,-65.918,163.086,1.953,-61.035,0.000
1739045447.641,-55.664,73.730,-73.242,-72.754,0.000
1739045447.645,-46.387,-313.477,-212.891,-62.012,0.000
1739045447.649,-62.500,-368.164,-192.871,-67.871,0.000
1739045447.653,-74.707,22.461,-50.293,-76.172,0.000
1739045447.657,-67.871,8.301,-91.797,-83.496,0.000
1739045447.661,-61.035,-270.996,-155.762,-83.496,0.000
1739045447.665,-65.918,-59.570,-25.879,-84.473,0.000
1739045447.669,-74.219,181.152,23.926,-82.031,0.000
1739045447.673,-62.012,-112.793,-164.551,-59.570,0.000
1739045447.677,-63.477,-360.352,-243.164,-44.434,0.000
1739045447.680,-94.727,-17.090,-27.344,-64.941,0.000
1739045447.684,-84.473,-36.133,-118.164,-55.176,0.000
1739045447.688,-77.148,-416.016,-316.406,-44.922,0.000
1739045447.692,-111.328,-828.125,-375.488,-59.570,0.000
1739045447.696,-125.000,-471.191,-183.105,-68.848,0.000
1739045447.700,-125.000,168.457,5.859,-71.289,0.000
1739045447.704,-123.535,-278.320,-205.078,-61.035,0.000
1739045447.708,-133.301,-573.730,-293.457,-82.031,0.000
1739045447.712,-156.250,94.727,-2.441,-124.023,0.000
1739045447.716,-157.227,136.719,-69.336,-126.465,0.000
1739045447.719,-147.461,-128.906,-179.199,-120.605,0.000
1739045447.723,-167.969,-122.559,-125.488,-147.461,0.000
1739045447.727,-198.730,6.348,-135.254,-197.266,0.000
1739045447.731,-227.051,-76.660,-216.797,-203.613,0.000
1739045447.735,-246.094,-230.957,-260.254,-197.754,0.000
1739045447.739,-263.672,-307.617,-261.719,-215.332,0.000
1739045447.743,-289.551,-205.078,-190.430,-239.258,0.000
1739045447.747,-292.480,-106.445,-199.219,-238.770,0.000
1739045447.751,-283.203,-590.820,-306.641,-211.914,0.000
1739045447.755,-303.711,-395.508,-118.164,-245.605,0.000
1739045447.758,-308.105,152.344,15.625,-262.207,0.000
1739045447.762,-287.598,-79.590,-137.695,-232.910,0.000
1739045447.766,-305.176,-216.309,-208.496,-228.516,0.000
1739045447.770,-300.781,10.742,-40.527,-229.004,0.000
